LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,SequenceID,BlockId,HasBlockId,ContentLength,TokenCount,Label,HasGroundTruth,EventTemplateCode,TemplateFrequency,ComponentFrequency,LevelFrequency,BlockFrequency,IsRareTemplate,PrevSameTemplate,PrevSameComponent,WindowTemplateUniques,SequenceDelta,anomaly_score,anomaly_threshold,is_anomaly,rank,dbscan_is_anomaly,detector_agreement
75,81109,213907,2497,INFO,dfs.DataNode$DataXceiver,10.251.91.229:50010 Served block blk_-3358448553918665902 to /10.251.91.229,E1,<*>:<*> Served block blk_<*> to /<*>,74,blk_-3358448553918665902,1,75,6,Unknown,0,0,80,454,1920,1,1,1,1,8.0,1.0,0.3472795716187142,0.3595655632374373,0,409,1,0
76,81109,213908,2549,INFO,dfs.DataNode$DataXceiver,10.251.39.192:50010 Served block blk_-5341992729755584578 to /10.251.39.192,E1,<*>:<*> Served block blk_<*> to /<*>,75,blk_-5341992729755584578,1,75,6,Unknown,0,0,80,454,1920,1,1,1,1,8.0,1.0,0.34559540262885,0.3595655632374373,0,531,1,0
77,81109,214009,2594,INFO,dfs.DataNode$DataXceiver,10.250.5.237:50010 Served block blk_3166960787499091856 to /10.251.43.147,E1,<*>:<*> Served block blk_<*> to /<*>,76,blk_3166960787499091856,1,73,6,Unknown,0,0,80,454,1920,1,1,1,1,8.0,1.0,0.3484146935310151,0.3595655632374373,0,350,1,0
78,81109,214043,2561,WARN,dfs.DataNode$DataXceiver,10.251.30.85:50010:Got exception while serving blk_-2918118818249673980 to /10.251.90.64:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,77,blk_-2918118818249673980,1,89,7,Unknown,0,2,80,454,80,1,1,0,1,9.0,1.0,0.3665826272517297,0.3595655632374373,1,40,1,1
79,81109,214402,2677,WARN,dfs.DataNode$DataXceiver,10.251.126.255:50010:Got exception while serving blk_8376667364205250596 to /10.251.91.159:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,78,blk_8376667364205250596,1,91,7,Unknown,0,2,80,454,80,1,1,1,1,8.0,1.0,0.36693671068460976,0.3595655632374373,1,38,1,1
80,81109,214524,2633,INFO,dfs.DataNode$DataXceiver,10.251.71.68:50010 Served block blk_-2794533871450434534 to /10.251.199.150,E1,<*>:<*> Served block blk_<*> to /<*>,79,blk_-2794533871450434534,1,75,6,Unknown,0,0,80,454,1920,1,1,0,1,8.0,1.0,0.34750053942196635,0.3595655632374373,0,399,1,0
81,81109,214529,2747,WARN,dfs.DataNode$DataXceiver,10.251.123.132:50010:Got exception while serving blk_3763728533434719668 to /10.251.38.214:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,80,blk_3763728533434719668,1,91,7,Unknown,0,2,80,454,80,1,1,0,1,8.0,1.0,0.36442578914101614,0.3595655632374373,1,52,1,1
82,81109,214910,2848,WARN,dfs.DataNode$DataXceiver,10.250.13.188:50010:Got exception while serving blk_6241141267506413726 to /10.251.194.245:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,81,blk_6241141267506413726,1,91,7,Unknown,0,2,80,454,80,1,1,1,1,7.0,1.0,0.369019782641816,0.3595655632374373,1,25,1,1
83,81109,214919,2899,INFO,dfs.DataNode$DataXceiver,10.251.214.32:50010 Served block blk_-6520030462660619051 to /10.251.215.70,E1,<*>:<*> Served block blk_<*> to /<*>,82,blk_-6520030462660619051,1,75,6,Unknown,0,0,80,454,1920,1,1,0,1,7.0,1.0,0.3482192015704264,0.3595655632374373,0,360,1,0
84,81109,215136,2868,WARN,dfs.DataNode$DataXceiver,10.251.199.19:50010:Got exception while serving blk_8466246428293623262 to /10.251.106.37:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,83,blk_8466246428293623262,1,90,7,Unknown,0,2,80,454,80,1,1,0,1,7.0,1.0,0.361719664462782,0.3595655632374373,1,75,1,1
85,81109,215259,2934,WARN,dfs.DataNode$DataXceiver,10.250.9.207:50010:Got exception while serving blk_-3140754468249228022 to /10.250.9.207:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,84,blk_-3140754468249228022,1,89,7,Unknown,0,2,80,454,80,1,1,1,1,7.0,1.0,0.3731879046716444,0.3595655632374373,1,3,1,1
86,81109,215702,3022,WARN,dfs.DataNode$DataXceiver,10.251.202.134:50010:Got exception while serving blk_3441699978641526775 to /10.251.126.5:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,85,blk_3441699978641526775,1,90,7,Unknown,0,2,80,454,80,1,1,1,1,7.0,1.0,0.36353047105788244,0.3595655632374373,1,61,1,1
87,81109,215734,3055,INFO,dfs.DataNode$DataXceiver,10.250.6.214:50010 Served block blk_5739119717322549945 to /10.251.43.115,E1,<*>:<*> Served block blk_<*> to /<*>,86,blk_5739119717322549945,1,73,6,Unknown,0,0,80,454,1920,1,1,0,1,7.0,1.0,0.3487096745555621,0.3595655632374373,0,333,1,0
88,81109,220032,3137,WARN,dfs.DataNode$DataXceiver,10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,87,blk_-305633040016166849,1,89,7,Unknown,0,2,80,454,80,1,1,0,1,7.0,1.0,0.3682359435137443,0.3595655632374373,1,32,1,1
89,81109,220403,3148,WARN,dfs.DataNode$DataXceiver,10.251.107.227:50010:Got exception while serving blk_-6290631608800952376 to /10.251.109.209:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,88,blk_-6290631608800952376,1,93,7,Unknown,0,2,80,454,80,1,1,1,1,6.0,1.0,0.36652822719238204,0.3595655632374373,1,42,1,1
90,81109,220528,3174,INFO,dfs.DataNode$DataXceiver,10.251.203.166:50010 Served block blk_8787656642683881295 to /10.251.107.98,E1,<*>:<*> Served block blk_<*> to /<*>,89,blk_8787656642683881295,1,75,6,Unknown,0,0,80,454,1920,1,1,0,1,5.0,1.0,0.34364284851401944,0.3595655632374373,0,646,1,0
91,81109,221105,3338,WARN,dfs.DataNode$DataXceiver,10.251.90.64:50010:Got exception while serving blk_-4841792440390267307 to /10.251.90.239:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,90,blk_-4841792440390267307,1,90,7,Unknown,0,2,80,454,80,1,1,0,1,4.0,1.0,0.3617941376380036,0.3595655632374373,1,73,1,1
92,81109,221151,3361,WARN,dfs.DataNode$DataXceiver,10.250.10.144:50010:Got exception while serving blk_5126469776250053435 to /10.250.11.100:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,91,blk_5126469776250053435,1,90,7,Unknown,0,2,80,454,80,1,1,1,1,3.0,1.0,0.3770036745187397,0.3595655632374373,1,2,1,1
93,81109,222040,3463,WARN,dfs.DataNode$DataXceiver,10.251.71.146:50010:Got exception while serving blk_-2032740670708110312 to /10.251.197.161:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,92,blk_-2032740670708110312,1,92,7,Unknown,0,2,80,454,80,1,1,1,1,2.0,1.0,0.3641870909873935,0.3595655632374373,1,55,1,1
94,81109,222041,3390,WARN,dfs.DataNode$DataXceiver,10.251.67.113:50010:Got exception while serving blk_-62891505109755100 to /10.250.7.96:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,93,blk_-62891505109755100,1,87,7,Unknown,0,2,80,454,80,1,1,1,1,2.0,1.0,0.37124771696556624,0.3595655632374373,1,11,1,1
95,81109,222342,3462,WARN,dfs.DataNode$DataXceiver,10.251.74.79:50010:Got exception while serving blk_2244903517044280975 to /10.251.74.134:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,94,blk_2244903517044280975,1,89,7,Unknown,0,2,80,454,80,1,1,1,1,2.0,1.0,0.36568865317498295,0.3595655632374373,1,45,1,1
96,81109,222650,3459,WARN,dfs.DataNode$DataXceiver,10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,95,blk_5905933788014151041,1,92,7,Unknown,0,2,80,454,80,1,1,1,1,2.0,1.0,0.37305400985020937,0.3595655632374373,1,4,1,1
97,81109,223211,3544,INFO,dfs.DataNode$DataXceiver,10.251.111.80:50010 Served block blk_6296828743242110158 to /10.251.42.246,E1,<*>:<*> Served block blk_<*> to /<*>,96,blk_6296828743242110158,1,74,6,Unknown,0,0,80,454,1920,1,1,0,1,2.0,1.0,0.3432593977773863,0.3595655632374373,0,674,1,0
98,81109,223910,3540,WARN,dfs.DataNode$DataXceiver,10.251.43.210:50010:Got exception while serving blk_2969087638814291714 to /10.251.199.86:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,97,blk_2969087638814291714,1,90,7,Unknown,0,2,80,454,80,1,1,0,1,2.0,1.0,0.36308078950083794,0.3595655632374373,1,63,1,1
99,81109,224054,3560,WARN,dfs.DataNode$DataXceiver,10.251.126.255:50010:Got exception while serving blk_2879780987351022871 to /10.251.39.144:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,98,blk_2879780987351022871,1,91,7,Unknown,0,2,80,454,80,1,1,1,1,2.0,1.0,0.36847124572589046,0.3595655632374373,1,31,1,1
100,81109,224234,3638,WARN,dfs.DataNode$DataXceiver,10.251.73.220:50010:Got exception while serving blk_4934527196392001803 to /10.251.203.246:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,99,blk_4934527196392001803,1,91,7,Unknown,0,2,80,454,80,1,1,1,1,2.0,1.0,0.36399211570061196,0.3595655632374373,1,57,1,1
101,81109,224420,3666,WARN,dfs.DataNode$DataXceiver,10.251.73.188:50010:Got exception while serving blk_7517964792804498202 to /10.250.6.191:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,100,blk_7517964792804498202,1,89,7,Unknown,0,2,80,454,80,1,1,1,1,2.0,1.0,0.37163504598491376,0.3595655632374373,1,8,1,1
102,81109,224741,3699,WARN,dfs.DataNode$DataXceiver,10.251.35.1:50010:Got exception while serving blk_7940316270494947483 to /10.251.122.38:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,101,blk_7940316270494947483,1,88,7,Unknown,0,2,80,454,80,1,1,1,1,2.0,1.0,0.3637606929390961,0.3595655632374373,1,59,1,1
103,81109,230110,3647,WARN,dfs.DataNode$DataXceiver,10.251.90.134:50010:Got exception while serving blk_7154985168984871115 to /10.251.110.160:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,102,blk_7154985168984871115,1,91,7,Unknown,0,2,80,454,80,1,1,1,1,2.0,1.0,0.36434401120563426,0.3595655632374373,1,53,1,1
104,81109,232200,3856,INFO,dfs.DataNode$PacketResponder,Received block blk_-6867873931012347356 of size 67108864 from /10.251.39.64,E11,Received block blk_<*> of size <*> from /<*>,103,blk_-6867873931012347356,1,75,8,Unknown,0,10,292,603,1920,1,0,0,0,3.0,1.0,0.32985509604816504,0.3595655632374373,0,1522,1,0
105,81109,232324,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_6093743385844975689 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,104,blk_6093743385844975689,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,4.0,1.0,0.3391756320545106,0.3595655632374373,0,927,1,0
106,81109,232346,3820,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8692428775973608797 src: /10.250.10.213:56574 dest: /10.250.10.213:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,105,blk_8692428775973608797,1,92,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.33423293154095474,0.3595655632374373,0,1170,1,0
107,81109,232639,3792,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-6837050820114491742 terminating,E10,PacketResponder <*> for block blk_<*> terminating,106,blk_-6837050820114491742,1,64,6,Unknown,0,9,311,603,1920,1,0,0,0,6.0,1.0,0.32712394700110486,0.3595655632374373,0,1826,1,0
108,81109,232828,3875,INFO,dfs.DataNode$PacketResponder,Received block blk_-5195432543794777448 of size 67108864 from /10.250.10.6,E11,Received block blk_<*> of size <*> from /<*>,107,blk_-5195432543794777448,1,74,8,Unknown,0,10,292,603,1920,1,0,0,1,6.0,1.0,0.3358978843622353,0.3595655632374373,0,1075,1,0
109,81109,232829,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.68:50010 is added to blk_1636660629634995787 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,108,blk_1636660629634995787,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,6.0,1.0,0.34005883317422886,0.3595655632374373,0,897,1,0
110,81109,232833,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_467589865104023338 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,109,blk_467589865104023338,1,119,11,Unknown,0,3,314,659,1920,1,0,1,1,6.0,1.0,0.3486612909439646,0.3595655632374373,0,334,1,0
111,81109,232923,3792,INFO,dfs.DataNode$PacketResponder,Received block blk_7929144620252342335 of size 67108864 from /10.251.31.5,E11,Received block blk_<*> of size <*> from /<*>,110,blk_7929144620252342335,1,73,8,Unknown,0,10,292,603,1920,1,0,0,0,6.0,1.0,0.3310195168242097,0.3595655632374373,0,1387,1,0
112,81109,232926,3783,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1798958443298220150 src: /10.251.111.209:57419 dest: /10.251.111.209:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,111,blk_-1798958443298220150,1,95,7,Unknown,0,12,292,454,1920,1,0,0,0,6.0,1.0,0.32970622565985414,0.3595655632374373,0,1539,1,0
113,81109,233108,3872,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-54240672253074715 terminating,E10,PacketResponder <*> for block blk_<*> terminating,112,blk_-54240672253074715,1,62,6,Unknown,0,9,311,603,1920,1,0,0,0,6.0,1.0,0.3274886225199685,0.3595655632374373,0,1796,1,0
114,81109,233356,3917,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7172347691639518373 src: /10.251.111.37:35327 dest: /10.251.111.37:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,113,blk_-7172347691639518373,1,93,7,Unknown,0,12,292,454,1920,1,0,0,0,6.0,1.0,0.3282787085340803,0.3595655632374373,0,1701,1,0
115,81109,233753,3950,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6412155847905320411 src: /10.251.30.85:58995 dest: /10.251.30.85:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,114,blk_-6412155847905320411,1,91,7,Unknown,0,12,292,454,1920,1,0,1,1,6.0,1.0,0.3325864689267159,0.3595655632374373,0,1285,1,0
116,81109,233835,4139,INFO,dfs.DataNode$DataXceiver,Receiving block blk_699651392443620263 src: /10.251.70.5:34703 dest: /10.251.70.5:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,115,blk_699651392443620263,1,87,7,Unknown,0,12,292,454,1920,1,0,1,1,6.0,1.0,0.33554294233822546,0.3595655632374373,0,1093,1,0
117,81109,233836,4061,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8788032532930439012 src: /10.251.126.255:41104 dest: /10.251.126.255:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,116,blk_-8788032532930439012,1,95,7,Unknown,0,12,292,454,1920,1,0,1,1,5.0,1.0,0.3321435061338741,0.3595655632374373,0,1313,1,0
118,81109,233849,4087,INFO,dfs.DataNode$PacketResponder,Received block blk_-3455521536483250153 of size 67108864 from /10.251.106.37,E11,Received block blk_<*> of size <*> from /<*>,117,blk_-3455521536483250153,1,76,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.32677561601266536,0.3595655632374373,0,1861,1,0
119,81109,234027,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.85:50010 is added to blk_-7017553867379051457 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,118,blk_-7017553867379051457,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.33572696243237876,0.3595655632374373,0,1084,1,0
120,81109,234107,4261,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1259190292740306590 src: /10.251.65.203:36289 dest: /10.251.65.203:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,119,blk_-1259190292740306590,1,93,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.32971845830712193,0.3595655632374373,0,1538,1,0
121,81109,234110,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000296_0/part-00296. blk_-6620182933895093708,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,120,blk_-6620182933895093708,1,135,4,Unknown,0,4,115,659,1920,1,1,0,0,6.0,1.0,0.357374302494727,0.3595655632374373,0,142,1,0
122,81109,234111,4288,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2028803850179311599 terminating,E10,PacketResponder <*> for block blk_<*> terminating,121,blk_2028803850179311599,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,6.0,1.0,0.32977736418937226,0.3595655632374373,0,1531,1,0
123,81109,234112,4136,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8562334328670278932 src: /10.251.194.147:46714 dest: /10.251.194.147:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,122,blk_-8562334328670278932,1,95,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.3288773539422176,0.3595655632374373,0,1633,1,0
124,81109,234325,4246,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8108913101671416218 terminating,E10,PacketResponder <*> for block blk_<*> terminating,123,blk_-8108913101671416218,1,64,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.32769136279976574,0.3595655632374373,0,1773,1,0
125,81109,234512,4223,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7640601843607665080 terminating,E10,PacketResponder <*> for block blk_<*> terminating,124,blk_-7640601843607665080,1,64,6,Unknown,0,9,311,603,1920,1,0,1,1,5.0,1.0,0.330493791898076,0.3595655632374373,0,1446,1,0
126,81109,234516,4136,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7654726977769174867 src: /10.251.110.160:49990 dest: /10.251.110.160:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,125,blk_7654726977769174867,1,94,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.33270919848620173,0.3595655632374373,0,1277,1,0
127,81109,234555,4345,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8320088109701056055 terminating,E10,PacketResponder <*> for block blk_<*> terminating,126,blk_8320088109701056055,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.3287831226591067,0.3595655632374373,0,1644,1,0
128,81109,234605,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_4585055992495043771 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,127,blk_4585055992495043771,1,122,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.34033707307640254,0.3595655632374373,0,879,1,0
129,81109,234644,4177,INFO,dfs.DataNode$PacketResponder,Received block blk_-4330512786228504138 of size 67108864 from /10.251.67.225,E11,Received block blk_<*> of size <*> from /<*>,128,blk_-4330512786228504138,1,76,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.3330369424240546,0.3595655632374373,0,1263,1,0
130,81109,234706,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_4628142183191390143 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,129,blk_4628142183191390143,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.339321545244629,0.3595655632374373,0,922,1,0
131,81109,234719,4344,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6766351519628312408 terminating,E10,PacketResponder <*> for block blk_<*> terminating,130,blk_-6766351519628312408,1,64,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.32652662056774273,0.3595655632374373,0,1875,1,0
132,81109,234728,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.5.237:50010 is added to blk_-476906696485288376 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,131,blk_-476906696485288376,1,120,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.34806511300109255,0.3595655632374373,0,369,1,0
133,81109,234835,3972,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7436749154361133879 terminating,E10,PacketResponder <*> for block blk_<*> terminating,132,blk_-7436749154361133879,1,64,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.32636530740845543,0.3595655632374373,0,1889,1,0
134,81109,234835,4259,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7061131805920430446 src: /10.250.7.32:53397 dest: /10.250.7.32:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,133,blk_7061131805920430446,1,88,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.3317099151686362,0.3595655632374373,0,1340,1,0
135,81109,234924,4275,INFO,dfs.DataNode$PacketResponder,Received block blk_-684595390732854503 of size 67108864 from /10.250.6.191,E11,Received block blk_<*> of size <*> from /<*>,134,blk_-684595390732854503,1,74,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.32962323962218526,0.3595655632374373,0,1546,1,0
136,81109,235030,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-6956067134432991406 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,135,blk_-6956067134432991406,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.34815828846598657,0.3595655632374373,0,362,1,0
137,81109,235138,3469,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_549647953114643908 terminating,E10,PacketResponder <*> for block blk_<*> terminating,136,blk_549647953114643908,1,62,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.32685308382481615,0.3595655632374373,0,1849,1,0
138,81109,235140,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000230_0/part-00230. blk_559204981722276126,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,137,blk_559204981722276126,1,133,4,Unknown,0,4,115,659,1920,1,1,0,0,5.0,1.0,0.3586466016506478,0.3595655632374373,0,112,1,0
